trump,1.0
maga,0.015503875968992248
buildthewall,0.021052631578947368
resist,0
dncexit,0.05454545454545454
neverh,0.1
om,0.04118616144975288
feelthebern,-1
dnc,0.0594059405940594
indicthillary,0.024390243902439025
feelthebern,-1
yuge,0.02304147465437788
trumpwon,0
feelthebern,-1
ivotetrump,0.02531645569620253
trump,1.0
feelthebern,-1
demexit,0.05405405405405406
debatenight,0.02313624678663239
gamechanger,0.022587268993839837
fbimwithher,0
bernie,-1
thebernies,1.0
trumppence16,0
benghazi,-1
happynew,-1
lgbtq,0.018404907975460124
nomoreobama,-1
liberty,-1
uniteblue,-1
contestedconvention,-1
imwithher,-1
veterans,-1
whiteprivilege,-1
politicalrevolution,-1
neverforget,-1
endcybernbullying,0
news,0.016666666666666666
establishment,-1
bernieorbust,0.11688311688311688
trumppence,0
makeamericagreatagain,0
trumprally,0.023529411764705882
imwithher,-1
trumpthevote2016,0
lacajon,-1
feeltheberm,1.0
syrian,0.028169014084507043
stopmuzzies,-1
brexitvote,0.010309278350515464
rapeculture,0.02531645569620253
turkish,0.02727272727272727
txlege,0.01171875
us,-1
heswithher,0.03076923076923077
hillary2016,0.09782608695652174
brexit,0.003745318352059925
stillsanders,0.08333333333333333
bernie2016,0.29
bridgitminamore,-1
poet,0.013657056145675266
londonschoolofeconomics,0
mypix,0.021739130434782608
festivalofideasandactions,-1
