0,"['trump', 'maga', 'buildthewall', 'resist', 'muslimban']","['computers', 'bigdickjamal', 'zionists', 'dawn', 'trumpisaracist']"
1,"['computers', 'bigdickjamal', 'zionists', 'dawn', 'trumpisaracist']","['reveals', 'over', 'fucking', 'edison', 'scumbags']"
2,"['reveals', 'over', 'fucking', 'edison', 'scumbags']","['louisiana', 'rosendo', 'mcdonalds', 'ashlynn', 'lovi']"
3,"['louisiana', 'rosendo', 'mcdonalds', 'ashlynn', 'lovi']","['luann', 'maid', 'bball', 'agnes', 'allgrownup']"
4,"['luann', 'maid', 'bball', 'agnes', 'allgrownup']","['starved', 'fingering', 'geburtstag', 'alluring', 'take']"
5,"['starved', 'fingering', 'geburtstag', 'alluring', 'take']","['palmer', 'vegan', 'erna', 'zimbabwe', 'felecia']"
