reveals,0.16489361702127658
louisiana,0.015228426395939087
muslimban,0.04852824184566428
computers,0.09683794466403162
maid,0.10469798657718121
resist,0.0442294402211472
fucking,0.9965576592082617
take,0
agnes,0.3114973262032086
scumbags,0.13120326308633581
allgrownup,0.025658338960162053
bigdickjamal,1.0
rosendo,0.5048543689320388
zionists,0.061569688768606225
mcdonalds,0.024291497975708502
ashlynn,0.3068181818181818
lovi,0.25476603119584057
alluring,0.10291595197255575
maga,0.028731604765241767
dawn,0.024324324324324326
luann,0.3879120879120879
geburtstag,0.017241379310344827
trumpisaracist,0.06526315789473684
fingering,0.22826086956521738
bball,0.025221540558963872
over,0.19826224328593997
edison,0.04215456674473068
buildthewall,0.05065926439972242
trump,0
starved,0.1592489568845619
