shrugs,0.1075050709939148
meet,0.0963855421686747
demi,0.07453416149068323
buildthewall,0.05065926439972242
carenthusiast,0.04334975369458128
yankees,0.017940199335548173
bullshit,0.9932065217391305
disobey,0.04495504495504495
smeg,0.9900199600798403
hypnotizemindz,0.18181818181818182
lgbtshame,0.25
treatwomenlikeshit,1.0
squirrelshit,0.75
clintoncontamination,0.032624113475177303
zerofucksgiven,0.3620457604306864
kitchenaids,0.045454545454545456
straya,0.05241660993873383
viva,0.054270462633451956
niece,0.029014844804318488
juanpanuestroganador,0.07142857142857142
fuckyoudempsey,1.0
norulez,0.0981012658227848
scenes,0.04435483870967742
holand,0.06963788300835655
classified,0.015603799185888738
prince,0.03480825958702065
igerskiev,0.030534351145038167
douglasadams,0.046039268788083954
depofed,1.0
orlandojihadi,0.9523809523809523
wedge,0.09731543624161074
gofordfiesta,0.06666666666666667
notwelcome,0.10034602076124567
basketofdeplorables,0.05069124423963134
muslimban,0.04852824184566428
vintagekitchen,0.06681270536692223
teamtikim,0.07692307692307693
calaisjungle,0.025342465753424658
nycchef,0.0539568345323741
breathingupallthewhitemansair,1.0
fatfuck,0.3356164383561644
flatcock,0.3333333333333333
iphones,0.36145510835913314
localtraders,0.04054054054054054
trump,0.07246376811594203
derp,0.06992532247114731
50sstyle,0.015037593984962405
s45vx2,1.0
maga,0.028731604765241767
vih,0.026905829596412557
haircut,0.025067750677506776
byebyeselinger,0.05263157894736842
scifi,0.02190280629705681
resist,0.0442294402211472
chef,0.031767955801104975
clavados,0.029484029484029485
whoreyourford,0.12213740458015267
coopelectrical,0.05405405405405406
grafitti,0.02824478816408877
fuckespn,0.6826923076923077
zfg,0.20927936821322804
