0,"['trump', 'maga', 'buildthewall', 'resist', 'muslimban']","['neverhillaryorwarren', 'votolatino', 'deceptive', 'tuckfrump', 'rocknroll', 'soros', 'palestinians', 'clintonscandels', 'spam', 'sharialaw']"
1,"['neverhillaryorwarren', 'votolatino', 'deceptive', 'tuckfrump', 'rocknroll', 'soros', 'palestinians', 'clintonscandels', 'spam', 'sharialaw']","['kb3035583', 'showmewhere', 'sharp', 'likealways', 'hillarforprision', 'giantdouche', 'tflers', 'size', 'thisseptembermusic', 'unwanted']"
