8,"['trump', 'maga', 'buildthewall', 'resist', 'muslimban']","['donald_trump', 'nomoreobama', 'rcv', 'squeezehisnose', 'occupychi']"
9,"['donald_trump', 'nomoreobama', 'rcv', 'squeezehisnose', 'occupychi']","['ugp2016', 'n', 'clintonstoprison', 'ulstergrandprix', 'berlin']"
10,"['ugp2016', 'n', 'clintonstoprison', 'ulstergrandprix', 'berlin']","['fireworksfun', 'whilewalkingthedog', 'that', 'laying', 'hillaryforprison']"
11,"['fireworksfun', 'whilewalkingthedog', 'that', 'laying', 'hillaryforprison']","['lewis', 'alejandra', 'isidro', 'sharron', 'ames']"
