3,"['isis', 'londonattack', 'buildthewall', 'resist', 'muslimban']","['rcv', 'fringe', 'johnforrest']"
4,"['rcv', 'fringe', 'johnforrest']","['ulstergrandprix', 'cakemaker', 'tassels']"
5,"['ulstergrandprix', 'cakemaker', 'tassels']","['afternoontea', 'lakeland', 'dubai']"
6,"['afternoontea', 'lakeland', 'dubai']","['10fwd', 'chatimeuk', 'keytosuccess']"
7,"['10fwd', 'chatimeuk', 'keytosuccess']","['persevere', 'millennials', 'tricks']"
