8,"['isis', 'londonattack', 'buildthewall', 'resist', 'muslimban']","['electors', 'realalize', 'sexjihad']"
9,"['electors', 'realalize', 'sexjihad']","['thanksdonald', 'hamper', 'eng']"
10,"['thanksdonald', 'hamper', 'eng']","['vanbarneveldr', 'rouge', 'annushorribilis']"
11,"['vanbarneveldr', 'rouge', 'annushorribilis']","['can', 'fil', 'royal']"
12,"['can', 'fil', 'royal']","['carpet', 'dubailife', 'michaels']"
