0,"['trump', 'londonbridge', 'maga']","['mariascafe', 'doj', 'scum', 'nomoreobama', 'refreshing']"
1,"['mariascafe', 'doj', 'scum', 'nomoreobama', 'refreshing']","['americaisawake', 'sleepyme', 'ahh', 'vets4bernie', 'charlescelano']"
2,"['americaisawake', 'sleepyme', 'ahh', 'vets4bernie', 'charlescelano']","['killercops', 'challenges', 'fights', 'internship', 'ww3']"
