10,"['isis', 'londonattack', 'buildthewall', 'resist', 'muslimban']","['donald_trump', 'cruzfiorina', 'faknews', 'sitdown', 'disabiltymocking']"
11,"['donald_trump', 'cruzfiorina', 'faknews', 'sitdown', 'disabiltymocking']","['favorite', 'cie15', 'ohight', 'brooklynhoe', 'ovaloffice']"
12,"['favorite', 'cie15', 'ohight', 'brooklynhoe', 'ovaloffice']","['warszawa', 'tra', 'feltlikeiwasthere', 'coward', 'person']"
13,"['warszawa', 'tra', 'feltlikeiwasthere', 'coward', 'person']","['lyingliarslie', 'confused', 'eada', 'минск', 'delusional']"
14,"['lyingliarslie', 'confused', 'eada', 'минск', 'delusional']","['магазинчасов', 'pmsl', 'teamaustinandjames', 'блокадакриму', 'черепашкининдзя']"
15,"['магазинчасов', 'pmsl', 'teamaustinandjames', 'блокадакриму', 'черепашкининдзя']","['shegothomeontime', 'woodney', 'imfinished', '3d', 'rotj']"
16,"['shegothomeontime', 'woodney', 'imfinished', '3d', 'rotj']","['gentleman', 'angrytweet', 'take', 'lettingitout', 'lovethis']"
