0,"['trump', 'londonbridge', 'maga']","['christlike', 'votetrumpsaveusa', 'followingjob']"
1,"['christlike', 'votetrumpsaveusa', 'followingjob']","['spiritualhealing', 'sheep', 'shepherds']"
2,"['spiritualhealing', 'sheep', 'shepherds']","['earthexploration', 'clevergirl', 'hubby']"
