3,"['isis', 'londonattack', 'buildthewall', 'resist', 'muslimban']","['shesbleedingfrom', 'cakemaker', 'idesoftrump', 'endprohibition', 'rcv']"
4,"['shesbleedingfrom', 'cakemaker', 'idesoftrump', 'endprohibition', 'rcv']","['notrealintoxication', 'occupy', 'admin', 'teamspirit', 'electorate']"
5,"['notrealintoxication', 'occupy', 'admin', 'teamspirit', 'electorate']","['daily', 'ivorytowers', 'doomed', 'frankfield', 'torycuts']"
6,"['daily', 'ivorytowers', 'doomed', 'frankfield', 'torycuts']","['lonewolf', 'mtv', 'courier', 'trupla', 'garbage']"
7,"['lonewolf', 'mtv', 'courier', 'trupla', 'garbage']","['mom', 'telecommunications', 'verdunluv', 'bikes', 'litterbug']"
8,"['mom', 'telecommunications', 'verdunluv', 'bikes', 'litterbug']","['wheatridgehighschool', 'scorton', 'ghouls', '15l', 'ignorant']"
9,"['wheatridgehighschool', 'scorton', 'ghouls', '15l', 'ignorant']","['timewaster', 'racebaiting', 'teleforces', 'weak', 'weirdamerica']"
