warmer,0.10755961440892947
opresistance,0.46458923512747874
gobacktounivision,0.1693121693121693
maga,0.09416359297027554
neverhillaryorwarren,0
showcase,0.1962877030162413
mexicanrapist,0
aerosmith,0.11151452282157677
pointe,0.029775280898876405
realalize,-1
hillaryforprison,0.13916391639163916
clintonstoprison,0.5365853658536586
disabiltymocking,-1
hanson,0.12753336628769155
clintonscandels,0
berlin,0.05181623931623932
baja,0.3724351529229578
donald_trump,0.07729138166894665
resist,0.08534417068834138
ugp2016,0.09036144578313253
eyes,0.0905759162303665
pleezaxplane,0.3
deeped,0.3082191780821918
standup,0.12337662337662338
nomoreobama,0.16789215686274508
occupychi,0.6198347107438017
fireworksfun,0
squeezehisnose,-1
rcv,0.06375442739079103
vschappy,-1
that,0.2
trump,0.11317531496903695
imwithhim,0.12790697674418605
young,0.33636363636363636
hisgloryglistens,-1
chichi,0.4960362400906002
whilewalkingthedog,0
alancarr,0.17207792207792208
vscocam,0.10414560161779575
laying,0.3738721067085131
embraceaction,0.985781990521327
muslimban,0.1012778040700426
buildthewall,0.10641627543035993
occupycompassion,0
n,0.15457589285714285
l,0.10816326530612246
ulstergrandprix,0.08994708994708994
resistwar,0
occupy,0.05391884380211229
whengodshines,-1
