0,"['trump', 'maga', 'buildthewall', 'resist', 'muslimban']","['adiosamerica', 'cruz2016', 'pckills', 'permit', 'palin', 'eightyearstogo', 'thankyouobama', 'votolatino', 'rocknroll', 'donald_trump']"
1,"['adiosamerica', 'cruz2016', 'pckills', 'permit', 'palin', 'eightyearstogo', 'thankyouobama', 'votolatino', 'rocknroll', 'donald_trump']","['votetrump', 'uk', 'chile', 'permission', 'welfarestate', 'itunes', 'buildthewa', 'funk', 'guilty', 'partayy']"
