0,"['trump', 'maga', 'buildthewall', 'resist', 'muslimban']","['monstersinc', 'cruz2016', 'trumpusa', 'hawaii', 'phone', 'palestinians', 'donald_trump', 'thankyouobama', 'sulley', 'deceptive']"
1,"['monstersinc', 'cruz2016', 'trumpusa', 'hawaii', 'phone', 'palestinians', 'donald_trump', 'thankyouobama', 'sulley', 'deceptive']","['musubi', 'museum', 'wearable', 'wheresboo2k16', '携帯', 'highschoolteacher', 'unrelatedfactthursday', 'californiaadventurepark', 'shreddeddoor', 'mytwinny']"
