mariascafe,0.5806451612903226
shesbleedingfrom,1.0
americaisawake,0.24603174603174602
telecommunications,0.11776547559134373
cakemaker,0.25872576177285317
idesoftrump,0.16783216783216784
ivorytowers,0.1554054054054054
mom,0.5461049284578696
sleepyme,0.20465116279069767
trupla,0.984375
verdunluv,0.5013599274705349
frankfield,0.352059925093633
muslimban,0.2413104274870156
occupy,0.13514902363823228
teamspirit,0.16723549488054607
electorate,0.2393278837420527
15l,0.0034602076124567475
warszawa,0.11222444889779559
nomoreobama,0.27611940298507465
refreshing,0.17552941176470588
ghouls,0.2090702947845805
ignorant,0.5038713519952353
vets4bernie,0.04310344827586207
charlescelano,0.8550295857988166
wheatridgehighschool,0.09090909090909091
sitdown,0.5349544072948328
donald_trump,0.2152414194299011
confused,0
buildthewall,0.24742268041237114
delusional,0.3396152336081665
ohight,0.5991561181434599
daily,0.18022181146025879
rotj,0.18795180722891566
maga,0.15962660443407234
ovaloffice,0.30368098159509205
scorton,0.5901132852729145
lyingliarslie,0.17484662576687116
courier,0.199548532731377
cruzfiorina,0.11515151515151516
doomed,0.23604960141718334
faknews,0.580814717477004
shegothomeontime,1.0
favorite,0.18805002315886984
notrealintoxication,0.5
admin,0.10355329949238579
rcv,0.18998978549540346
trump,0.18998194945848376
imfinished,0.49794801641586867
endprohibition,0.2194260485651214
eada,0.22269807280513917
scum,0.34411452810180276
feltlikeiwasthere,0.3125
ahh,0.24209614551754005
pmsl,0.5404470463012241
минск,0.24726336123631681
disabiltymocking,1.0
doj,0.1927710843373494
coward,0.6356084418500224
блокадакриму,0.4444444444444444
lonewolf,0.22525296964364278
garbage,0.3952363230368441
tra,0.30978260869565216
woodney,0.9752066115702479
магазинчасов,0.9836065573770492
resist,0.23106546854942234
teamaustinandjames,1.0
mtv,0.2005703422053232
litterbug,0.39211267605633804
cie15,0.9461009174311926
3d,0.26784343821949347
isis,0.2547638773819387
londonbridge,0.18228200371057515
person,0.219886114761279
brooklynhoe,0.95
bikes,0.10138504155124654
torycuts,0.24591611479028697
londonattack,0.4592074592074592
черепашкининдзя,0.7654320987654321
